address,area,birthday,constellation,ename,height,language,name,people_id,sex,weight
四川省成都市,中国,-,-,-,-,-,杨和苏KeyNG,1594,男,-
-,美国,-,-,-,-,-,Russ,1595,男,-
-,-,-,-,-,-,-,Lil Yo,1596,男,-
河南开封,中国,1982-04-12,牡羊座,-,-,-,崔云飞,1597,男,-
-,中国,-,-,-,-,-,二嘉,1598,女,-
-,中国台湾,-,-,-,-,-,林美惠,1599,女,-
韩国,韩国,1987-06-22,巨蟹座,-,187cm,韩语;,李敏镐,1600,男,71kg
-,中国,-,-,-,-,-,小卡,1601,男,-
-,-,-,-,-,-,-,盖君炎,1602,男,-
英格兰威尔特郡,英国,1974-02-22,双鱼座,詹姆斯·布朗特,173cm,英语;,James Blunt,1603,男,-
-,中国,-,-,-,-,-,时光胶囊,1604,乐队,-
新加波,未知,1978-08-03,狮子座,-,168cm,国语;,蔡淳佳,1605,男,48kg
中国香港,中国香港,1971-10-01,天秤座,-,165cm,国语;粤语;,黎姿,1606,女,50kg
-,-,-,-,-,-,-,一只鹿璃,1607,男,-
-,未知,-,-,-,-,-,Miyauchi,1608,男,-
-,中国台湾,-,-,-,-,-,谌宥,1609,女,-
-,中国,-,-,-,-,-,情白,1610,男,-
-,中国,-,-,-,-,-,李泽轩,1611,男,-
-,中国,-,-,-,-,-,刘云喆,1612,女,-
荷兰,荷兰,1976-12-25,魔羯座,阿曼·凡·布伦,-,英语;,Armin van Buuren,1613,男,-
-,-,-,-,-,-,-,Despai,1614,男,-
西伯利亚Krasnojarsk,德国,1984-08-05,狮子座,-,-,英语;德语;,Helene Fischer,1615,女,-
-,-,-,-,-,-,-,小班同学,1616,男,-
韩国,韩国,1996-01-16,摩羯座,-,-,-,JENNIE (제니),1617,女,-
-,荷兰,-,-,-,-,-,Dubvision,1618,组合,-
四川省德阳市中江县,中国,1981-05-06,金牛座,-,165cm,国语;,谢娜,1619,女,45kg
-,中国,-,-,-,-,-,香,1620,女,-
-,中国,-,-,-,-,-,揍性,1621,男,-
中国台湾省台北市,中国台湾,1974-03-02,双鱼座,-,168cm,英语;国语;,杨乃文,1622,女,-
-,比利时,-,-,-,-,英语;,Dimitri Vegas And Like Mike,1623,组合,-
-,意大利,-,-,-,-,-,Cristian Marchi,1624,男,-
山东青岛,中国,1987-02-02,水瓶座,-,168cm,-,宋茜,1625,女,-
-,中国,-,-,-,-,-,李浩然,1626,男,-
-,中国,-,-,-,-,-,贺仙人,1627,男,-
-,中国,-,-,-,-,-,范玮卿,1628,女,-
中国台湾,新加坡,1951-08-29,处女座,-,160cm,英语;国语;粤语;,黄莺莺,1629,女,43kg
-,-,-,-,-,-,-,Boom boom,1630,男,-
韩国,韩国,-,-,非凡女生,-,英语;韩语;,Wonder Girls,1631,组合,-
-,中国,-,-,-,-,-,李郝,1632,男,-
内蒙古阿拉善,中国,1985-02-07,水瓶座,-,-,国语;,贰佰,1633,男,-
中国辽宁丹东,中国,1966-10-23,天平座,-,-,国语;,衡越,1634,女,-
-,日本,-,-,-,-,-,横山菁児,1635,男,-
台湾省台北,中国台湾,1987-11-15,天蝎座,-,158cm,国语;,蔡黄汝,1636,女,46kg
-,中国,-,-,-,-,-,佳得乐,1637,男,-
美国加利福尼亚州旧金山,美国,1994-08-08,狮子座,-,-,-,Lauv,1638,男,-
重庆,中国,2003-04-16,牡羊座,-,-,-,张真源,1639,男,-
韩国首尔,韩国,1982-06-25,巨蟹座,郑智薰,185cm,日语;韩语;,Rain,1640,男,75kg
-,中国,-,-,-,-,国语,喵酱油,1641,女,-
台湾,中国台湾,12-06,-,-,-,-,骆集益,1642,男,-
-,-,-,-,-,-,-,Sigma Rule,1643,男,-
-,中国,-,-,-,-,-,黏苞米糊糊 (pay姐),1644,女,-
-,-,-,-,-,-,-,BGM供货商,1645,男,-
湖北仙桃,中国,1976-07-09,巨蟹座,-,176cm,国语;,何晟铭,1646,男,65kg
-,中国,-,-,-,-,-,简单,1647,男,-
中国台湾屏东县春日乡,中国台湾,1978-06-22,巨蟹座,-,160cm,国语;,戴爱玲,1648,女,45kg
-,中国,-,-,-,-,-,西柚,1649,女,-
-,中国,-,-,-,-,-,YU鱼,1650,女,-
-,-,-,-,-,-,-,南社长,1651,男,-
-,中国,-,-,-,-,-,胡小鸥,1652,男,-
韩国忠清北道清原郡,韩国,1979-05-10,金牛座,-,164cm,韩语;,李孝利,1653,女,47kg
河南信阳,未知,1999-07-05,巨蟹座,-,-,-,明洋,1654,男,-
-,-,-,-,-,-,-,顾之一,1655,女,-
香港,中国香港,1960-11-28,射手座,-,180cm,粤语;,蔡枫华,1656,男,0
-,中国,-,-,-,-,-,覆予,1657,男,-
-,中国,-,-,-,-,-,呆呆破,1658,男,-
台湾桃园县中坜市,中国台湾,1967-07-06,巨蟹座,-,164cm,国语;,万芳,1659,女,46kg
-,中国,-,-,-,-,-,安达组合,1660,组合,-
-,-,-,-,-,-,-,DJ鱼籽,1661,女,-
美国德克萨斯州赫斯顿市,美国,1938-08-21,狮子座,肯尼·罗杰斯,-,英语;,Kenny Rogers,1662,男,-
-,中国,-,-,-,-,-,老胡子男孩,1663,男,-
山东省,中国,1994-08-09,狮子座,-,-,国语,柳欢欢,1664,女,-
-,中国,2002-11-29,射手座,-,-,-,Matt吕彦良,1665,男,-
-,中国,-,-,-,-,-,嘉琪先生,1666,男,-
陕西,中国,-,魔羯座,-,163cm,国语;,薛晓枫,1667,女,45kg
中国江苏省南京市,中国,-,双子座,-,-,国语;,叶凡,1668,女,-
-,法国,-,-,-,-,-,Antoine Chambe,1669,男,-
山东省青岛市,中国,1993-05-02,金牛座,-,185cm,英语;国语;韩语,黄子韬,1670,男,68kg
瑞典斯德哥尔摩,瑞典,1978-01-05,魔羯座,艾密莉亚·怀得堡,-,英语;,Emilia,1671,女,-
美国纽约,美国,1988-03-15,双鱼座,-,178cm,英语;,Alex Goot,1672,男,-
湖北,中国,-,-,-,-,国语;,丽江小倩,1673,女,-
-,-,-,-,-,-,-,Billy,1674,男,-
美国得克萨斯州威奇托福尔斯,美国,1997-08-16,狮子座,格雷森·迈克尔·蔡斯,180cm,英语;,Greyson Chance,1675,男,-
-,-,-,-,-,-,-,李琴师,1676,男,-
山东省嘉祥县南关,中国,-,-,-,-,-,张卫,1677,男,-
安徽宣城,中国,1995-07-16,巨蟹座,-,165cm,国语;,格子兮,1678,女,50kg
-,中国,-,-,-,-,-,高跷妹,1679,女,-
-,美国,-,-,-,-,-,Hest,1680,男,-
-,中国,-,-,-,-,-,DJ阿基,1681,男,-
中国北京,中国,1968-11-01,天蝎座,-,-,国语;,王焱,1682,男,-
加拿大温哥华,加拿大,1984-04-09,牡羊座,-,174cm,英语;粤语;,钟嘉欣,1683,女,52kg
韩国全罗北道全州市,韩国,1995-07-23,狮子座,-,162cm,韩语,华莎 (화사),1684,女,44kg
-,-,-,-,-,-,-,乖宝,1685,女,-
-,美国,-,-,-,-,-,Lost Sky,1686,男,-
-,中国,-,-,-,-,-,DJ崧少,1687,男,-
-,-,-,-,-,0,-,陈依依,1688,女,0
-,中国,-,-,-,-,-,疗愈音律,1689,男,-
-,美国,-,-,-,-,-,DJ棉花糖,1690,男,-
-,中国,-,-,-,-,-,丛铭君,1691,男,-
-,-,-,-,-,-,-,常久,1692,男,-
-,德国,1989-05-09,金牛座,-,-,英语;德语,C418,1693,男,-
山东淄博,中国,1972-12-08,射手座,-,-,国语;,谢天笑,1694,男,-
-,德国,-,-,-,-,-,Peter Jeremias,1695,男,-
法国,法国,1925-03-04,双鱼座,保罗·莫里哀,-,纯音乐;,Paul Mauriat,1696,男,-
-,美国,-,-,-,-,-,Elephante,1697,男,-
-,中国,-,-,-,-,-,杨博然,1698,男,-
中国台湾台北市,中国台湾,1965-11-16,天蝎座,-,164cm,国语;,蓝心湄,1699,女,54.5kg
中国香港,中国香港,1996-12-01,射手座,-,-,-,MC 张天赋,1700,男,-
-,罗马尼亚,-,-,-,-,-,DJ Project,1701,组合,-
-,澳大利亚,-,-,-,-,-,Timmy Trumpet,1702,男,-
台中市和平区,中国台湾,1969-08-24,处女座,-,171cm,国语;,熊天平,1703,男,61kg
-,中国,-,-,-,-,-,毛惠,1704,女,-
浙江省嘉兴市,未知,1992-12-26,摩羯座,-,182cm,-,方逸伦,1705,男,72kg
中国陕西省西安市,中国,1970-08-05,狮子座,-,181cm,国语;,周杰,1706,男,70kg
-,-,-,-,-,-,-,泽典,1707,女,-
-,-,-,-,-,-,-,华语群星,1708,男,-
-,美国,-,-,-,-,-,Twinbed,1709,组合,-
-,-,-,-,-,-,-,李添兵,1710,男,-
中国,中国,-,魔羯座,-,180cm,国语;,春雷,1711,男,75kg
-,中国,-,-,-,-,国语;,DJ威威,1712,男,-
-,日本,-,-,-,-,-,ヨルシカ,1713,乐队,-
吉林,中国,1989-04-12,牡羊座,-,183cm,国语,魏大勋,1714,男,-
-,中国,-,-,-,-,-,耀温顺,1715,男,-
中国台湾台北,中国台湾,1978-04-10,牡羊座,-,180cm,国语;台语;,MC HotDog 热狗,1716,男,68kg
-,中国,-,-,-,-,-,泪鑫,1717,男,-
-,-,-,-,-,-,-,SHADXWBXRN,1718,男,-
英国伦敦伊斯林顿,英国,1985-04-03,牡羊座,丽安娜·刘易斯,173cm,英语;法语;,Leona Lewis,1719,女,-
神圣罗马帝国奥地利萨尔茨堡,奥地利,1756-01-27,水瓶座,沃尔夫冈·阿马德乌斯·莫扎特,-,-,Wolfgang Amadeus Mozart,1720,男,-
湖北随州,中国,-,-,-,-,-,颜一彦,1721,男,-
-,韩国,-,-,-,-,-,들국화,1722,组合,-
-,中国,-,-,-,-,-,毛亮,1723,男,-
-,中国,-,-,-,-,-,小卡,1724,男,-
天津市,中国,1993-01-10,摩羯座,-,-,国语;,于湉,1725,男,-
-,中国,-,-,-,-,-,玖月花儿与筝,1726,女,-
上海,中国,1991-09-09,处女座,-,180cm,国语;,杨洋,1727,男,-
-,中国,-,-,-,-,-,浪帝,1728,男,-
-,-,-,-,-,-,-,丁乙,1729,女,-
浙江温州,中国,1999-04-27,金牛座,-,-,-,林晨阳,1730,男,-
四川,中国,1993-08-20,狮子座,-,178cm,国语;,白举纲,1731,男,-
中国台湾嘉义,中国台湾,1982-08-27,处女座,-,170cm,国语;,侯湘婷,1732,女,52kg
-,-,-,-,-,-,-,小八斗,1733,男,-
-,加拿大,1979-07-19,巨蟹座,-,-,-,Manafest,1734,男,-
中国香港,中国香港,1971-01-21,水瓶座,-,170cm,国语;粤语;,陈松伶,1735,女,52kg
中国台湾基隆市,中国台湾,1961-07-30,狮子座,-,162cm,国语;闽南语;,龙千玉,1736,女,-
-,中国,-,-,-,-,国语;,海龟先生,1737,组合,-
-,美国,1988-10-06,天平座,-,-,英语,KSHMR,1738,男,-
-,中国,-,-,-,-,-,张洛一,1739,女,-
加拿大安大略省,加拿大,1965-08-28,处女座,莎妮娅·特温,-,英语;,Shania Twain,1740,女,-
-,-,-,-,-,-,-,潮音王子,1741,男,-
-,-,-,-,-,-,-,拼音师,1742,男,-
庆尚北道醴泉郡,韩国,1979-11-29,射手座,-,180cm,国语;韩语;,安七炫,1743,男,65kg
-,中国,-,-,-,-,-,夏艺韩,1744,男,-
香港,中国香港,1988-04-29,金牛座,-,177cm,粤语;,许廷铿,1745,男,68kg
美国宾夕法尼亚州,美国,1989-05-02,金牛座,塞缪尔,-,英语;,Sam Tsui,1746,男,-
-,中国,-,-,-,-,国语,仙某某,1747,男,-
-,中国,-,-,-,-,-,周洁娃,1748,女,-
-,中国,-,-,-,-,-,闫泽欢,1749,男,-
-,中国香港,-,-,-,-,英语;粤语,左麟右李,1750,组合,-
中国江苏省如皋市,中国,01-20,水瓶座,-,160cm,国语;,方芳,1751,女,45kg
-,波兰,-,-,-,-,-,Rnbstylerz,1752,男,-
台湾嘉义县,中国台湾,1953-07-22,巨蟹座,-,165cm,闽南语;国语,张艾嘉,1753,女,53kg
-,-,-,-,-,-,-,佳佳（好粗鲁）,1754,女,-
新西兰奥克兰,韩国,1997-02-11,水瓶座,-,-,-,ROSÉ (로제),1755,女,-
-,-,-,-,-,-,-,0.6CC,1756,男,-
-,中国香港,-,-,-,-,英语;粤语;,陈乐基,1757,男,-
巴西戈亚斯州戈亚尼亚,巴西,1991-08-26,处女座,-,-,-,Alok,1758,男,-
-,-,-,-,-,-,-,Mae Stephens,1759,男,-
-,中国,-,-,-,-,-,晴小瑶,1760,女,-
美国,美国,-,-,五美组合,-,英语;,Fifth Harmony,1761,组合,-
-,美国,1986-09-21,处女座,林赛·斯特林,-,英语;,Lindsey Stirling,1762,女,-
-,中国,-,-,-,-,-,孙才垣,1763,男,-
-,中国,-,-,-,-,-,Starlight,1764,男,-
-,-,-,-,-,-,-,淡颜,1765,女,-
-,芬兰,-,-,-,-,-,Peter Roe,1766,男,-
德国波恩,德国,1770-12-16,射手座,路德维希·凡·贝多芬,-,纯音乐;,Ludwig van Beethoven,1767,男,-
-,英国,-,-,马克·罗森,-,英语;,Mark Ronson,1768,男,-
北京,中国,-,-,-,-,国语;,川子,1769,男,-
-,-,-,-,-,-,-,Ash,1770,男,-
-,中国台湾,-,-,-,-,国语;,Dance Flow,1771,组合,-
-,中国,-,-,-,-,-,西柚to,1772,女,-
台湾,中国台湾,-,-,-,-,纯音乐;,奕睆,1773,男,-
-,中国,-,-,-,-,-,M.R.Y麦尔彦,1774,女,-
德国,德国,-,-,-,-,英语;,Befour,1775,组合,-
-,中国台湾,-,-,-,-,-,Formosa,1776,组合,-
-,-,-,-,-,-,-,懒大王,1777,女,-
-,美国,-,-,-,-,-,Pat Benesta,1778,女,-
中国南京,中国,1997-08-10,狮子座,-,-,-,王Music,1779,女,-
中国广东汕头,中国,-,-,-,-,国语;,李炜[古筝演奏家],1780,男,-
英国,英国,1948-05,-,李欧·赛耶,-,英语;,Leo Sayer,1781,男,-
陕西西安市,中国,1969-01-14,魔羯座,-,174cm,国语;,孙浩,1782,男,76kg
-,中国,-,-,-,-,-,毛小国,1783,男,-
-,中国,-,-,-,-,-,ECAT-王子铭,1784,男,-
-,中国,-,-,-,-,-,吴長樂,1785,男,-
-,哈萨克斯坦,-,-,-,-,-,卡捷琳娜-凯丽,1786,女,-
-,丹麦,-,-,-,-,-,Martin Jensen,1787,男,-
安徽安庆,中国,-,狮子座,-,166cm,国语;,彭丽丽,1788,女,45kg
-,中国,-,-,-,-,-,南方乔乔,1789,女,-
中国浙江余姚,中国,1982-01-01,魔羯座,-,173cm,国语;,阳一,1790,男,60kg
-,中国,-,-,-,-,-,赵霏儿,1791,女,-
American,美国,-,-,-,-,英语;,Anthem Lights,1792,组合,-
中国浙江桐乡,中国,1962-08-08,狮子座,-,-,国语;,茅威涛,1793,女,-
-,-,-,-,-,-,-,Evyka,1794,男,-
-,中国,-,-,-,-,-,兮妹,1795,女,-
马来西亚,马来西亚,2000-05-23,双子座,-,-,-,李佩玲,1796,女,-
日本广岛县,日本,-,-,-,-,日语;纯音乐;,吉森信,1797,男,-
贵州,中国,12-03,射手座,-,165cm,国语;,俞静,1798,女,46kg
美国加州圣地牙哥,加拿大,1965-05-10,金牛座,马修·连恩,188cm,纯音乐;,Matthew Lien,1799,男,-
-,-,-,-,-,-,-,科目三,1800,女,-
釜山,韩国,1997-09-01,处女座,田柾国,177cm,韩语,Jung Kook,1801,男,61kg
西安,未知,1994-01-16,摩羯座,-,-,国语,DJ马哥,1802,男,-
英国伯明翰,英国,1985-06-09,双子座,-,-,英语;,Stevie Hoang,1803,男,-
-,日本,-,-,-,-,-,Ado,1804,女,-
-,中国,-,-,-,-,-,谢沁珂,1805,女,-
-,中国,-,-,-,-,-,刘初寻,1806,女,-
-,中国,-,-,-,-,-,谭晗,1807,女,-
-,中国,-,-,-,-,-,Coming,1808,男,-
-,中国,-,-,-,-,-,沐北,1809,男,-
-,-,-,-,-,-,-,陈冠宇,1810,男,-
中国北京,中国,1969-08-22,狮子座,-,177cm,国语;,周晓鸥,1811,男,80kg
-,挪威,-,-,-,-,-,Pegato,1812,男,-
-,中国,-,-,-,-,-,孙茹雪,1813,女,-
-,美国,-,-,-,-,-,Tabata Music,1814,男,-
荷兰,荷兰,-,-,-,-,英语;,Vengaboys,1815,组合,-
-,中国,-,-,-,-,-,悦悦,1816,女,-
-,加拿大,-,-,-,-,-,Capo Productions,1817,男,-
-,未知,-,-,-,-,-,陈露,1818,女,-
青海省西宁市,中国,-,巨蟹座,-,168cm,国语;,韩晶,1819,女,45kg
-,中国,-,-,-,-,-,郝善良,1820,男,-
-,意大利,-,-,天际月光乐队,-,-,Måneskin,1821,乐队,-
吉林长春,中国,-,天秤座,-,-,国语;,樊桐舟,1822,女,-
中国黑龙江省穆棱市,中国,1972-04-06,牡羊座,-,176cm,国语;,崔京浩,1823,男,-
美国得克萨斯州达拉斯,美国,1978-10-14,天秤座,亚瑟小子,177cm,英语;,Usher,1824,男,-
-,德国,-,-,-,-,-,Virtual Riot,1825,男,-
中国台湾新竹,中国台湾,1959-12-25,魔羯座,-,173cm,国语;,张洪量,1826,男,65kg
-,-,-,-,-,-,-,男权,1827,男,-
山西省忻州市繁峙县,中国,1969-05-03,金牛座,-,176cm,国语;,含笑,1828,男,72kg
-,-,-,-,-,-,-,XXXCR3,1829,男,-
-,中国,-,-,-,-,国语;,徐晗,1830,女,-
-,美国,-,-,-,-,-,Sub Urban,1831,男,-
-,中国,-,-,-,-,-,萍姐,1832,女,-
-,中国,-,-,-,-,国语;,丢火车乐队,1833,乐队,-
-,意大利,-,-,-,-,-,DJ Maxwell,1834,男,-
-,中国,-,-,-,-,-,Boy红二,1835,男,-
-,-,-,-,-,-,-,TAIGA,1836,乐队,-
-,中国,-,-,-,-,-,香皂泡,1837,女,-
黑龙江省鸡西市,中国,1981-07-01,巨蟹座,-,175cm,国语;,闫旭,1838,男,73kg
-,-,-,-,-,-,-,九九啊,1839,女,-
中国台湾彰化,中国台湾,1960-08-10,狮子座,-,174cm,国语;,杨庆煌,1840,男,69kg
-,中国,-,-,-,-,-,徐真真,1841,男,-
-,中国,-,-,-,0,-,菲儿,1842,女,0
-,中国,-,-,-,-,-,杜波光,1843,男,-
-,中国,-,-,-,-,国语,位婷婷,1844,女,-
韩国,韩国,2004-02-06,水瓶座,-,-,韩语;,東方神起,1845,组合,-
-,-,-,-,-,-,-,邶邶,1846,男,-
台湾高雄,中国台湾,1957-11-19,天蝎座,-,-,国语;,潘越云,1847,女,-
-,-,-,-,-,-,-,Kastelruther Spatzen,1848,组合,-
-,美国,-,-,-,-,-,Approaching Nirvana,1849,乐队,-
马来西亚槟城州,马来西亚,1976-08-31,处女座,-,165cm,国语;,阿牛,1850,男,65kg
夏威夷,美国,1998-12-21,射手座,-,-,-,米卡,1851,男,-
内蒙古呼伦贝尔草原,中国,1999-09-09,处女座,-,152cm,国语;,乌达木,1852,男,30kg
中国广西南宁,中国,1991-04-25,金牛座,-,173cm,国语;,星弟,1853,男,48kg
-,-,-,-,-,-,-,小保安,1854,男,-
-,韩国,-,-,-,-,韩语,JISOO (지수),1855,女,-
-,中国,-,-,-,-,-,Clement,1856,男,-
-,中国,-,-,-,-,-,PRC 巴音汗,1857,男,-
韩国,韩国,2012-08-09,狮子座,-,-,英语;韩语;,AOA,1858,组合,-
-,中国,-,-,-,-,-,诗南,1859,女,-
马来西亚,马来西亚,-,-,-,-,国语;,无印良品,1860,组合,-
江苏南京市,中国,1995-11-07,天蝎座,-,-,-,陆柯燃K,1861,女,-
美国弗吉尼亚州列治文,美国,1977-06-23,巨蟹座,杰森·玛耶兹,178cm,英语;,Jason Mraz,1862,男,-
湖北武汉,中国,1968-07-24,狮子座,-,170cm,国语;,高枫,1863,男,64kg
-,中国,-,-,-,-,-,MOUMOU酱,1864,女,-
-,中国,-,-,-,-,-,菲菲公主,1865,女,-
-,中国,-,-,-,-,-,金钰晨,1866,女,-
香港,中国香港,1982-10-16,天秤座,-,160cm,国语;粤语;,泳儿,1867,女,43kg
-,中国,-,-,-,-,-,心兮,1868,女,-
-,中国,-,-,-,-,-,一栗莎子,1869,女,-
-,中国,-,-,-,-,-,顾大禹,1870,男,-
-,韩国,2009-09-05,处女座,-,-,韩语;,f(x),1871,组合,-
-,中国,-,-,-,-,-,小欢,1872,男,-
-,中国,-,-,-,-,-,张奥妮,1873,女,-
台湾,中国台湾,1964-07-09,巨蟹座,-,170cm,国语;,林隆璇,1874,男,70&nbsp;kg
四川省成都市,中国,1996-02-23,双鱼座,-,-,-,沈梦逸,1875,男,-
-,-,-,-,-,-,-,一半心,1876,女,-
中国青海省昂拉,中国,-,-,-,-,国语;,德乾旺姆,1877,女,-
-,中国,1995-04-26,金牛座,-,168cm,国语;,刘美麟,1878,女,-
内蒙古阿拉善左旗,中国,-,-,-,-,国语;其他语种;,莫尔根,1879,女,-
辽宁铁岭,未知,1998-12-31,摩羯座,-,183cm,-,田燚,1880,男,62kg
-,-,-,-,-,-,-,折耳音乐,1881,男,-
-,美国,-,-,-,-,-,Acreix,1882,女,-
-,-,-,-,-,-,-,糖丫丫,1883,男,-
郑州,中国,1978-10-20,天秤座,-,176cm,国语;,樊凡,1884,男,-
云南西双版纳,中国,1982-05-06,金牛座,-,163cm,国语;,曹方,1885,女,45kg
-,未知,-,-,-,-,-,气质韩,1886,女,-
-,中国,1980-02-06,水瓶座,-,-,国语,陈歌明,1887,男,-
美国纽约,美国,-,-,-,-,英语;,Maxwell,1888,男,-
-,日本,-,-,キング・ヌー,-,-,King Gnu,1889,乐队,-
-,俄罗斯,-,-,-,-,-,Rauf And Faik,1890,组合,-
-,-,-,-,-,-,-,小京东,1891,男,-
-,-,-,-,-,-,-,LightKeys,1892,女,-
中国,中国,-,-,-,-,国语;,中国爱乐乐团,1893,组合,-
-,未知,-,-,-,-,-,一只情哥哥,1894,男,-
-,-,-,-,-,-,-,陈老板,1895,男,-
-,中国,-,-,-,-,-,苏尔格,1896,女,-
湖南省常德市汉寿县,中国,1990-01-03,魔羯座,-,169cm,国语;,曾轶可,1897,女,43kg
-,中国,-,-,-,-,-,斗是带,1898,男,-
-,中国,-,-,-,-,-,9妹,1899,女,-
-,中国,-,-,-,-,-,小奶瓶,1900,女,-
-,中国,-,-,-,-,-,小云,1901,女,-
-,-,-,-,-,-,-,Rompasso,1902,男,-
-,中国,-,-,-,-,-,Captand,1903,男,-
-,-,-,-,-,-,-,溪格尔,1904,女,-
-,-,-,-,-,-,-,老勿,1905,女,-
-,中国,-,-,-,-,-,drcchen&陈俊豪,1907,男,-
-,中国,-,-,-,-,-,何玉,1906,男,-
-,中国,-,-,-,-,-,周公,1908,男,-
-,中国,-,-,-,-,-,王搏,1909,男,-
江苏常州,中国,1974-02-18,水瓶座,-,164cm,国语;,张茜,1910,女,43.5kg
-,-,-,-,-,-,-,十八闲客,1911,男,-
-,中国,-,-,-,-,-,周唐韵,1912,女,-
-,中国,-,-,-,-,-,Y仔唐,1913,男,-
-,中国,-,-,-,-,-,BYE,1914,男,-
-,中国,-,-,-,-,-,Snigellin,1915,女,-
-,中国,-,-,-,-,-,吴垚滔（七月的星期七）,1916,男,-
-,德国,-,-,-,-,英语;,Italobrothers,1917,组合,-
中国辽宁沈阳,中国,1982-06-14,双子座,-,179cm,纯音乐;,郎朗,1918,男,-
德国柏林,德国,-,-,战车乐队,-,英语;德语;,Rammstein,1919,组合,-
-,中国,-,-,-,-,-,潘宇,1920,男,-
-,中国,-,-,-,-,-,是可乐鸭,1921,男,-
中国北京,中国,06-11,双子座,-,175cm,国语;,任岩,1922,男,65kg
韩国,韩国,-,-,-,-,韩语;,DAVICHI (다비치),1923,组合,-
-,-,-,-,-,-,-,王江唢呐,1924,男,-
上海,中国,-,-,-,-,国语;,陈韵若,1925,女,-
-,-,-,-,-,-,-,Adriana Vitale,1926,女,-
泰国曼谷,泰国,1997-10-23,天平座,-,-,-,MINNIE,1927,女,-
-,中国,-,-,-,-,国语,MC三句,1928,男,-
-,澳大利亚,-,-,C.N.K,-,欧美,CPU,1929,组合,-
湖南省邵阳市,中国,1995-06-02,双子座,-,-,-,傅菁,1930,女,-
英国英格兰曼彻斯特克莱顿,英国,1984-10-16,天秤座,夏恩·华德,173cm,英语;,Shayne Ward,1931,男,-
-,中国,1999-09-26,天平座,-,-,-,高睿,1932,女,-
-,美国,-,-,-,-,-,sapientdream,1933,男,-
韩国首尔,韩国,1983-09-27,天秤座,全慧彬,165cm,韩语;,Bin,1934,女,43kg
-,中国,-,-,-,-,-,大星,1935,男,-
-,美国,-,-,-,-,-,AnDyWuMUSICLAND,1936,男,-
马来西亚槟城,马来西亚,1969-05-23,双子座,-,161cm,国语;,谢采妘,1937,女,0
-,俄罗斯,-,-,-,-,-,Aspyer,1938,男,-
加拿大安大略省Scarborough,加拿大,1985,-,-,-,英语;,Fefe Dobson,1939,女,-
-,-,-,-,-,-,-,pluko,1940,男,-
-,中国,-,-,-,-,-,陈世镇,1941,男,-
-,中国,-,-,-,-,-,苏勋伦,1942,男,-
-,-,-,-,-,-,-,高冷先生,1943,男,-
-,中国,-,-,-,-,-,喻言,1944,女,-
-,中国,-,-,-,-,国语,马超,1945,男,-
-,英国,-,-,-,-,英语;,Glass Animals,1946,乐队,-
-,中国,-,-,-,-,-,十七,1947,男,-
北京朝阳区,中国,1989-03-15,双鱼座,-,-,-,余昭源,1948,男,-
-,中国,-,-,-,-,-,有故事的正哥,1949,男,-
台湾省高雄市,中国台湾,2000-10-03,天平座,-,183cm,-,陈立农,1950,男,71kg
-,中国,-,-,-,-,-,蓝奕奕,1951,女,-
-,中国,-,-,-,-,-,王天冲,1952,男,-
中国台湾,中国台湾,-,魔羯座,-,-,国语;,包娜娜,1953,女,-
-,中国,-,-,-,-,-,瓦依那,1954,乐队,-
-,中国,-,-,-,-,-,江映东,1955,男,-
郑州,中国,1995-02-21,双鱼座,-,175cm,-,深七,1956,男,60kg
-,中国,-,-,-,-,-,何璟昕（Ayen）,1957,女,-
-,中国,-,-,-,-,-,加米,1958,男,-
-,日本,-,-,-,-,-,Ayasa绚沙,1959,女,-
重庆江津白沙镇,未知,1973-04-01,牡羊座,-,-,国语;,江智民,1960,男,-
-,中国,1995-08-23,处女座,-,-,国语,颜妹,1961,女,-
-,中国台湾,-,-,-,-,-,MLK麋鹿王国,1962,乐队,-
-,中国,-,-,-,-,-,郑幺幺,1963,女,-
-,法国,-,-,-,-,英语;法语;,M83,1964,男,-
中国,中国,-,-,-,-,国语;,唐朝,1965,乐队,-
中国台湾,中国台湾,-,-,-,-,国语;,芭比,1966,组合,-
-,-,-,-,-,-,-,DJ晴妹妹,1967,女,-
-,中国,-,-,-,-,-,苏立生,1968,男,-
-,-,-,-,-,-,-,Samuel Kim,1969,男,-
-,中国,-,-,-,-,-,최택욱,1970,男,-
美国亚拉巴马州塔斯基吉,美国,1949-06-20,双子座,莱昂纳尔·里奇,-,英语;,Lionel Richie,1971,男,-
美国田纳西州纳什维尔,美国,-,-,战前女神,-,英语;,Lady Antebellum,1972,组合,-
-,中国,-,-,-,-,-,无孟子,1973,女,-
-,-,-,-,-,-,-,南瓜,1974,男,-
-,-,-,-,-,-,-,姚小闹,1975,女,-
中国香港,中国香港,1979-07-31,狮子座,-,163cm,国语;粤语;,关心妍,1976,女,50kg
-,美国,-,-,-,-,-,Vanotek,1977,男,-
中国,中国,1984-11-21,天蝎座,-,-,国语;,方天雷,1978,男,-
-,-,-,-,-,-,-,Dj Blyatman,1979,男,-
-,中国,-,-,-,-,-,周蜀黍,1980,男,-
香港,中国香港,-,-,-,-,粤语;,温拿,1981,乐队,-
中国海南省,中国,1995-01-26,水瓶座,-,166cm,-,吴宣仪,1982,女,-
-,未知,-,-,-,-,-,娜美,1983,女,-
