chaoxiang,danjia,id,loucheng,mianji,score,shape,zhuangxiu
南北,55441元/平米,5398,顶层,209.23平米,9.0,4室2厅3卫,精装修
南,9074元/平米,5401,顶层,108平米,7.5,3室2厅1卫,精装修
南北,19907元/平米,5403,高层,216平米,7.8,4室2厅2卫,豪华装修
南北,40161元/平米,5404,高层,249平米,9.0,5室2厅4卫,毛坯
东,11967元/平米,5406,中层,71.03平米,8.4,2室2厅1卫,毛坯
南北,7778元/平米,5407,中层,45平米,5.8,2室1厅1卫,简装修
南,19109元/平米,5409,高层,102.57平米,7.1,3室2厅1卫,精装修
南北,65695元/平米,5411,底层,124.82平米,8.8,6室4厅3卫,精装修
南北,10701元/平米,5412,高层,89.71平米,7.8,3室2厅1卫,精装修
南北,18254元/平米,5414,底层,416.35平米,7.5,5室2厅3卫,简装修
南北,6876元/平米,5415,顶层,216.69平米,7.5,4室2厅3卫,精装修
南北,19464元/平米,5416,高层,140平米,6.7,4室2厅2卫,精装修
南北,37156元/平米,5418,底层,177.63平米,9.0,4室2厅3卫,精装修
南北,16495元/平米,5420,高层,97平米,8.9,3室2厅1卫,毛坯
南北,53797元/平米,5424,底层,174.73平米,9.1,4室2厅2卫,精装修
南北,19925元/平米,5428,顶层,87.83平米,7.3,3室1厅1卫,精装修
南,10112元/平米,5435,高层,89平米,7.8,2室1厅1卫,简装修
西,9821元/平米,5437,高层,56平米,8.9,1室1厅1卫,精装修
南北,47279元/平米,5436,顶层,256.35平米,9.0,5室2厅3卫,精装修
南北,63262元/平米,5439,顶层,173.88平米,8.7,3室2厅2卫,毛坯
南,12692元/平米,5440,中层,104平米,7.8,2室2厅1卫,精装修
南,15183元/平米,5443,低层,174.54平米, ,3室2厅2卫,简装修
西,29190元/平米,5444,顶层,33.23平米,7.8,1室0厅1卫,简装修
南北,12471元/平米,5448,低层,85平米,8.9,2室2厅1卫,精装修
南,20716元/平米,5449,高层,190.67平米,8.1,4室2厅2卫,精装修
南北,22302元/平米,5450,底层,139平米, ,4室2厅2卫,精装修
南,7952元/平米,5454,低层,50.3平米,7.7,1室1厅1卫,简装修
南北,28937元/平米,5455,中层,165.88平米,7.8,4室2厅2卫,精装修
南北,41304元/平米,5459,中层,184平米,9.0,6室3厅3卫,精装修
南北,34140元/平米,5460,中层,186平米,9.1,4室2厅2卫,毛坯
东南,18632元/平米,5461,底层,146.52平米,7.8,4室2厅2卫,精装修
南北,33492元/平米,5462,顶层,151.68平米,6.9,4室2厅3卫,精装修
南北,62279元/平米,5467,底层,256.91平米,9.0,5室3厅4卫,毛坯
南,12937元/平米,5468,高层,143平米,7.8,4室2厅2卫,精装修
南北,10139元/平米,5471,顶层,72平米,7.8,2室1厅1卫,精装修
南北,38189元/平米,5472,顶层,235.67平米,9.0,4室2厅3卫,毛坯
南北,29444元/平米,5479,底层,90平米,7.0,2室2厅1卫,简装修
南,12772元/平米,5478,高层,97.87平米,7.5,3室2厅1卫,简装修
南,12714元/平米,5486,低层,140平米,7.8,4室2厅2卫,简装修
南,7778元/平米,5490,顶层,101.57平米,6.1,3室2厅1卫,简装修
南北,9875元/平米,5491,中层,80平米,8.0,2室2厅1卫,简装修
南北,18412元/平米,5492,低层,149.36平米,9.0,3室1厅2卫,中装修
南北,38000元/平米,5498,低层,200平米, ,3室2厅2卫,简装修
南,9021元/平米,5500,高层,105.31平米,7.7,2室2厅1卫,精装修
南,49479元/平米,5502,低层,192平米,9.0,4室2厅3卫,毛坯
南,11473元/平米,5505,中层,104.59平米,7.7,2室2厅1卫,精装修
南北,23677元/平米,5506,低层,160.07平米,8.3,4室2厅2卫,简装修
东,16167元/平米,5508,顶层,90平米,7.8,3室2厅1卫,精装修
南北,10256元/平米,5513,中层,141.38平米,8.6,4室2厅2卫,毛坯
南北,13409元/平米,5518,低层,88平米,7.0,3室2厅1卫,精装修
南北,13714元/平米,5524,低层,140平米,6.2,4室2厅2卫,精装修
南北,20325元/平米,5526,中层,181.06平米,8.8,4室2厅2卫,精装修
南北,12725元/平米,5529,低层,129.67平米,7.8,3室2厅1卫,精装修
南北,11932元/平米,5531,低层,130.74平米,7.7,3室2厅1卫,精装修
南北,26265元/平米,5532,底层,160.29平米,7.8,4室2厅2卫,精装修
南北,70588元/平米,5535,底层,170平米,9.0,3室2厅2卫,豪华装修
南北,16453元/平米,5539,低层,139.79平米,7.8,3室2厅2卫,精装修
东,15067元/平米,5541,低层,75平米,7.7,2室2厅1卫,毛坯
南北,9041元/平米,5542,中层,117.24平米,7.1,3室2厅1卫,精装修
南,19524元/平米,5545,底层,105平米,7.7,3室2厅2卫,简装修
南北,12480元/平米,5548,低层,76.12平米,7.9,2室1厅1卫,中装修
南,11700元/平米,5549,中层,100平米,7.9,2室1厅1卫,中装修
南北,20476元/平米,5557,中层,126平米,7.9,4室2厅2卫,精装修
南,39036元/平米,5558,中层,192.13平米,8.8,4室2厅3卫,精装修
南北,18125元/平米,5565,底层,143.45平米,8.1,3室1厅2卫,毛坯
南北,17500元/平米,5568,顶层,120平米,6.7,3室2厅2卫,毛坯
南,16461元/平米,5572,底层,121.5平米,6.7,3室2厅1卫,精装修
南,14699元/平米,5577,低层,139.47平米,7.8,3室2厅2卫,精装修
南北,31710元/平米,5579,中层,178.18平米,9.0,4室2厅2卫,毛坯
南北,10722元/平米,5581,顶层,103.53平米, ,3室2厅1卫,精装修
南,9985元/平米,5582,高层,80.12平米,7.8,2室2厅1卫,精装修
南北,51570元/平米,5585,底层,223平米,9.0,4室2厅3卫,毛坯
南,19507元/平米,5586,底层,142平米,7.7,4室2厅2卫,简装修
南,15656元/平米,5587,中层,143.08平米,7.9,3室1厅2卫,简装修
南北,6791元/平米,5588,底层,117.8平米,8.0,3室2厅1卫,精装修
南北,8846元/平米,5590,高层,130平米,7.7,3室2厅2卫,精装修
南,15333元/平米,5595,低层,83.48平米,8.9,2室2厅1卫,简装修
南北,32086元/平米,5596,低层,187平米,9.1,4室2厅3卫,精装修
南,11170元/平米,5600,中层,94平米,8.8,3室1厅1卫,精装修
南北,12500元/平米,5605,中层,88平米,7.5,2室2厅1卫,精装修
东南,9756元/平米,5606,底层,82平米,7.6,2室2厅1卫,简装修
东南,36349元/平米,5607,底层,356.54平米,6.5,5室3厅4卫,毛坯
南,16984元/平米,5611,底层,126平米,6.2,3室2厅2卫,精装修
南,8757元/平米,5613,底层,79.94平米,7.7,2室2厅1卫,简装修
南北,17924元/平米,5614,中层,155.66平米,7.7,4室1厅2卫,精装修
南北,14375元/平米,5615,底层,89.74平米,7.3,2室2厅1卫,精装修
南北,12360元/平米,5620,中层,89平米,8.1,2室2厅1卫,简装修
南北,21925元/平米,5621,中层,93.5平米,7.9,2室2厅1卫,精装修
南北,28800元/平米,5622,高层,208.33平米,7.5,4室2厅2卫,毛坯
南,13463元/平米,5623,中层,115.13平米,5.9,3室2厅2卫,简装修
南,33557元/平米,5625,底层,149平米,6.9,3室2厅2卫,精装修
南北,18329元/平米,5626,高层,190.95平米,8.1,4室2厅2卫,毛坯
南,17245元/平米,5628,高层,95.68平米,9.2,3室2厅1卫,毛坯
南北,18510元/平米,5629,高层,104.81平米,7.8,3室2厅1卫,简装修
南北,19083元/平米,5631,底层,180.79平米,6.2,5室2厅4卫,简装修
南,14742元/平米,5630,中层,97平米,6.2,3室2厅1卫,精装修
南北,12051元/平米,5633,高层,78平米,7.9,2室2厅1卫,精装修
南北,9652元/平米,5634,高层,134.69平米,7.5,3室2厅2卫,精装修
南北,46759元/平米,5637,中层,168.95平米,7.1,4室2厅3卫,精装修
南北,23096元/平米,5641,底层,227.31平米,7.3,5室3厅4卫,毛坯
南北,46114元/平米,5643,底层,193平米,8.8,4室2厅3卫,精装修
东南,36375元/平米,5648,底层,356.29平米,6.5,5室3厅4卫,毛坯
南,11180元/平米,5650,中层,85.87平米,8.9,2室2厅1卫,精装修
南,15068元/平米,5651,低层,142.69平米,7.2,3室2厅2卫,毛坯
南北,46259元/平米,5653,中层,179.21平米,8.8,4室2厅3卫,豪华装修
南北,65486元/平米,5654,低层,206.15平米,9.0,4室2厅2卫,精装修
南北,44271元/平米,5655,顶层,192平米,8.8,4室2厅3卫,精装修
南,13406元/平米,5658,中层,138平米,7.2,3室2厅2卫,简装修
南,12482元/平米,5659,高层,121.78平米,5.9,3室1厅2卫,简装修
南,38176元/平米,5660,底层,209.03平米, ,4室2厅2卫,精装修
南北,30320元/平米,5662,中层,157.98平米,7.8,4室2厅2卫,精装修
南,10829元/平米,5667,中层,90.5平米,7.7,2室1厅1卫,简装修
南北,27217元/平米,5668,低层,127.86平米,7.0,2室2厅1卫,精装修
南,41040元/平米,5671,顶层,173平米,8.8,4室2厅3卫,精装修
南北,35681元/平米,5675,顶层,213平米,8.8,5室3厅4卫,毛坯
南北,18982元/平米,5676,中层,143.82平米,8.9,4室2厅2卫,精装修
南北,41375元/平米,5677,中层,205.44平米, ,5室2厅3卫,精装修
西南,17034元/平米,5681,低层,87.47平米,7.5,3室2厅1卫,简装修
南北,53838元/平米,5689,底层,144.88平米,9.0,4室2厅2卫,精装修
南北,42208元/平米,5690,顶层,308平米,9.0,6室3厅5卫,精装修
南北,11903元/平米,5691,高层,82.33平米,7.9,2室1厅1卫,简装修
南北,16242元/平米,5692,高层,157平米,6.9,3室2厅2卫,精装修
南北,38994元/平米,5693,顶层,142.33平米,8.8,4室2厅2卫,精装修
南北,41322元/平米,5694,中层,196.02平米,8.7,4室2厅2卫,毛坯
南北,33333元/平米,5696,底层,189平米,6.0,4室2厅3卫,精装修
南北,46118元/平米,5697,中层,182.14平米,8.8,4室2厅3卫,精装修
南北,33851元/平米,5698,底层,161平米,9.1,5室2厅1卫,毛坯
南北,20109元/平米,5701,低层,143.72平米,7.5,4室2厅2卫,简装修
南,9448元/平米,5710,底层,185.22平米,7.5,5室2厅2卫,简装修
南,15556元/平米,5711,高层,135平米,7.9,4室2厅2卫,毛坯
东南,12340元/平米,5714,低层,144.25平米,5.9,4室2厅2卫,毛坯
南,16289元/平米,5717,底层,97平米,6.2,3室2厅1卫,精装修
南北,36945元/平米,5718,低层,193.53平米,9.1,3室2厅3卫,精装修
南,18107元/平米,5721,中层,121.5平米,6.7,3室2厅1卫,精装修
南,12932元/平米,5724,低层,133平米, ,3室2厅2卫,精装修
南,21176元/平米,5726,低层,85平米,7.9,2室2厅1卫,精装修
南北,36408元/平米,5725,低层,206平米,9.0,4室2厅3卫,毛坯
南,10976元/平米,5728,底层,41平米,7.2,1室1厅1卫,简装修
南,11697元/平米,5735,中层,89.77平米,8.0,3室2厅1卫,精装修
南,44324元/平米,5737,底层,185平米,8.3,7室3厅3卫,精装修
南北,18254元/平米,5743,底层,416.35平米,7.5,5室2厅3卫,简装修
南北,14000元/平米,5746,中层,80平米,7.0,3室1厅1卫,精装修
东,9130元/平米,5750,底层,23平米,7.4,1室1厅1卫,精装修
南北,10556元/平米,5752,高层,180平米,7.4,4室2厅2卫,简装修
南,12791元/平米,5757,高层,43平米,6.8,1室1厅1卫,精装修
南北,16474元/平米,5761,中层,136.58平米,7.9,3室2厅2卫,简装修
南北,23911元/平米,5763,底层,89.08平米,8.8,2室2厅1卫,精装修
南北,17609元/平米,5764,底层,138平米,7.8,3室2厅2卫,精装修
南北,5384元/平米,5765,低层,128.16平米,7.7,3室2厅2卫,精装修
南,25581元/平米,5767,低层,43平米,9.2,1室0厅1卫,精装修
南,31064元/平米,5768,低层,141平米,7.5,3室2厅1卫,精装修
南,13426元/平米,5772,高层,73.74平米,8.8,2室1厅1卫,精装修
南北,16204元/平米,5774,中层,108平米,8.9,3室2厅2卫,精装修
南,19842元/平米,5780,高层,141.62平米,6.7,4室2厅2卫,精装修
南,15521元/平米,5781,低层,96平米,7.9,3室2厅2卫,精装修
西,9298元/平米,5782,中层,57平米,8.8,1室1厅1卫,精装修
南北,22499元/平米,5783,高层,151.12平米,6.7,4室2厅3卫,毛坯
南北,9822元/平米,5787,高层,130.32平米,7.9,3室2厅1卫,精装修
南北,15817元/平米,5786,高层,128.34平米,8.8,3室2厅2卫,毛坯
南北,22529元/平米,5790,高层,186.43平米,7.7,5室2厅2卫,精装修
东西,21091元/平米,5791,高层,165平米,7.7,4室2厅1卫,简装修
南北,15246元/平米,5792,高层,182.34平米,8.8,4室2厅2卫,简装修
南北,34034元/平米,5794,中层,148.38平米,9.1,3室2厅2卫,精装修
南,18046元/平米,5796,高层,88.11平米,7.8,2室2厅1卫,精装修
南北,51883元/平米,5795,低层,239平米,9.0,4室2厅3卫,豪华装修
南北,20771元/平米,5798,顶层,153.1平米,8.1,3室2厅2卫,精装修
南北,22838元/平米,5800,底层,197.04平米,8.0,4室2厅2卫,精装修
南北,19878元/平米,5807,低层,93.57平米,6.6,2室2厅1卫,精装修
东,7978元/平米,5808,高层,81.47平米,7.6,2室2厅1卫,简装修
北,21416元/平米,5809,中层,38.29平米,7.6,1室1厅1卫,精装修
南北,36893元/平米,5810,中层,206平米,9.0,4室2厅3卫,精装修
南北,35000元/平米,5812,中层,190平米,9.1,4室2厅3卫,毛坯
南北,10790元/平米,5822,中层,88.97平米,7.4,3室2厅1卫,精装修
南,9038元/平米,5828,高层,52平米,6.8,1室1厅1卫,简装修
东,6620元/平米,5831,低层,96.68平米, ,2室2厅1卫,简装修
南北,40132元/平米,5832,高层,152平米,9.0,6室2厅4卫,精装修
南北,20583元/平米,5834,高层,121.46平米,6.7,3室2厅2卫,精装修
南北,56910元/平米,5836,底层,173.96平米,8.8,3室2厅3卫,豪华装修
南,19474元/平米,5837,底层,95平米,7.7,3室2厅2卫,简装修
南北,10534元/平米,5838,中层,87.34平米,7.7,3室2厅1卫,简装修
南,15591元/平米,5840,中层,93平米,7.9,2室2厅1卫,简装修
南,17890元/平米,5845,低层,109平米,7.9,3室2厅2卫,精装修
南,8893元/平米,5847,高层,73.09平米,7.7,2室1厅1卫,精装修
南,20270元/平米,5848,低层,148平米,7.7,4室2厅2卫,精装修
东,11355元/平米,5849,高层,81.02平米,7.8,2室1厅1卫,中装修
南北,20458元/平米,5854,中层,222.41平米,8.1,4室2厅3卫,毛坯
南北,4476元/平米,5855,高层,105平米,5.2,3室2厅2卫,精装修
南,12363元/平米,5856,低层,99.49平米,7.0,3室2厅1卫,精装修
南北,33232元/平米,5857,顶层,164平米,8.0,4室2厅2卫,简装修
南,20698元/平米,5858,顶层,113.54平米,8.1,3室2厅1卫,精装修
南,30989元/平米,5862,中层,91平米,8.8,2室2厅1卫,精装修
南北,9305元/平米,5868,高层,177.32平米,7.9,3室2厅2卫,精装修
北,20363元/平米,5866,中层,40.76平米,7.8,1室1厅1卫,精装修
南,9861元/平米,5874,低层,91.27平米,7.7,2室2厅1卫,精装修
南北,7300元/平米,5879,中层,105.48平米,7.5,2室2厅1卫,简装修
南北,20488元/平米,5890,高层,153.75平米,8.1,3室2厅2卫,简装修
南北,9022元/平米,5897,低层,92平米,7.2,3室2厅1卫,简装修
南北,15388元/平米,5901,高层,88.38平米,7.7,3室2厅1卫,简装修
南北,42961元/平米,5910,中层,145.48平米,8.8,4室2厅3卫,精装修
南北,14684元/平米,5911,低层,115.77平米,7.9,3室2厅2卫,毛坯
西南,18982元/平米,5912,高层,87.98平米,7.7,3室2厅1卫,精装修
南,34311元/平米,5916,低层,271.05平米,7.8,6室2厅4卫,豪华装修
南北,26299元/平米,5917,底层,292.41平米,7.7,6室2厅5卫,毛坯
南,40126元/平米,5918,高层,209.34平米,9.0,3室3厅2卫,豪华装修
南北,19091元/平米,5926,高层,154.52平米,8.1,4室2厅2卫,简装修
南,13371元/平米,5928,低层,89平米,7.1,3室2厅1卫,精装修
南北,37678元/平米,5930,中层,173.84平米,8.8,4室2厅3卫,毛坯
南,16200元/平米,5933,中层,150平米,7.5,4室2厅2卫,精装修
北,24561元/平米,5935,高层,57平米,7.6,2室1厅1卫,精装修
南,14631元/平米,5938,中层,88.17平米,7.9,3室2厅1卫,简装修
南北,39737元/平米,5940,中层,161.06平米,8.8,3室2厅2卫,精装修
南,10397元/平米,5941,中层,95.7平米,7.4,2室2厅1卫,精装修
南北,26731元/平米,5943,低层,138.04平米,7.8,3室2厅2卫,简装修
南北,48209元/平米,5945,底层,192.91平米,9.0,4室2厅1卫,毛坯
南,13933元/平米,5946,中层,89平米,7.9,3室2厅1卫,毛坯
南,17241元/平米,5947,低层,58平米,6.8,2室2厅1卫,豪华装修
南,4265元/平米,5948,低层,84.4平米,6.7,2室1厅1卫,毛坯
南北,15578元/平米,5949,中层,199平米,7.5,4室2厅2卫,简装修
南,11915元/平米,5950,中层,89.8平米,8.0,3室2厅1卫,中装修
南北,11340元/平米,5955,中层,80.25平米,8.4,2室2厅2卫,精装修
南北,9113元/平米,5957,底层,81.2平米,7.5,2室2厅1卫,精装修
南北,14779元/平米,5958,低层,113平米,7.0,3室2厅1卫,毛坯
南北,13996元/平米,5960,低层,90.74平米,7.6,2室2厅1卫,简装修
南北,19156元/平米,5961,中层,154平米,7.8,4室2厅2卫,精装修
南北,50469元/平米,5962,中层,184.27平米,8.7,4室2厅3卫,精装修
南,31959元/平米,5964,中层,221.85平米,6.9,4室2厅3卫,精装修
东南,17068元/平米,5965,低层,89.64平米,7.6,2室2厅1卫,精装修
南,16010元/平米,5966,中层,124.92平米,7.9,3室1厅1卫,简装修
西北,25036元/平米,5967,高层,159.77平米,7.8,3室2厅2卫,简装修
南,7667元/平米,5971,中层,60平米,7.5,2室1厅1卫,精装修
南北,23387元/平米,5972,中层,186平米,7.0,4室2厅2卫,毛坯
南,14241元/平米,5973,低层,158平米,6.6,3室2厅2卫,简装修
南北,14813元/平米,5975,高层,183.62平米,8.1,4室2厅2卫,简装修
南,13536元/平米,5976,中层,78.31平米,7.7,2室2厅1卫,简装修
南北,15633元/平米,5979,高层,99.15平米,9.2,3室1厅1卫,毛坯
南北,13407元/平米,5980,中层,126.8平米,7.5,3室2厅2卫,简装修
南,12048元/平米,5982,中层,98.77平米,7.5,3室2厅1卫,精装修
南,12609元/平米,5983,中层,92平米,7.6,2室2厅1卫,简装修
南,16000元/平米,5984,低层,135平米,5.8,4室2厅2卫,精装修
南,21160元/平米,5987,高层,181平米, ,4室2厅2卫,毛坯
南北,18621元/平米,5991,高层,145平米,7.1,4室2厅2卫,毛坯
东,13690元/平米,5992,中层,84平米,7.8,2室2厅1卫,简装修
南,8760元/平米,5993,中层,121平米,7.4,3室2厅1卫,精装修
西北,21984元/平米,5994,中层,72.78平米,7.7,2室1厅1卫,中装修
南北,44877元/平米,5995,中层,184.95平米,8.8,4室2厅3卫,豪华装修
南,12921元/平米,5998,底层,89平米,7.1,3室2厅1卫,精装修
南北,9115元/平米,6000,底层,137.13平米,7.3,3室2厅2卫,简装修
chaoxiang,danjia,id,loucheng,mianji,score,shape,zhuangxiu
南,99410元/平米,6001,高层,165.98平米,6.4,2室2厅2卫,精装修
南,48026元/平米,6002,低层,76平米,6.1,2室1厅1卫,精装修
南北,52875元/平米,6003,顶层,51.82平米,6.4,2室1厅1卫,简装修
南北,73611元/平米,6004,高层,72平米,6.0,2室2厅1卫,精装修
南北,57198元/平米,6005,顶层,67.31平米,6.2,2室1厅1卫,简装修
南,58223元/平米,6006,中层,52.9平米,6.5,2室1厅1卫,精装修
南,52510元/平米,6007,中层,64.75平米,6.2,2室1厅1卫,豪华装修
南,88936元/平米,6008,高层,28.11平米,6.0,1室0厅1卫,精装修
南,86541元/平米,6009,顶层,33.51平米,6.0,1室0厅1卫,精装修
南,57715元/平米,6010,中层,49.9平米,6.6,2室0厅1卫,精装修
南,62910元/平米,6011,中层,36.56平米,6.0,1室0厅1卫,精装修
chaoxiang,danjia,id,loucheng,mianji,score,shape,zhuangxiu
南,99410元/平米,6001,高层,165.98平米,6.4,2室2厅2卫,精装修
南,48026元/平米,6002,低层,76平米,6.1,2室1厅1卫,精装修
南北,52875元/平米,6003,顶层,51.82平米,6.4,2室1厅1卫,简装修
